;TDryBul;HDirNor;oveHeaPumY_u;reaTZon_y
57.0;275.9482143;0.0;0.0;293.2738827
58.0;276.25;0.0;0.0;293.0749384
59.0;276.33;0.0;0.732465693;293.0191423
60.0;276.35;0.0;1.0;293.1417724
61.0;276.4283333;0.0;1.0;293.3516982
62.0;276.55;0.0;1.0;293.588678
63.0;276.8041667;0.0;1.0;293.8366958
64.0;277.15;29.3710443;1.0;294.1174006
65.0;277.5303571;75.0;1.0;294.469692
66.0;277.95;106.8930686;1.0;294.8596287
67.0;278.6071429;129.0;1.0;295.2621884
68.0;279.15;124.8192204;0.946215491;295.6531976
69.0;279.1769231;100.0;0.77570575;295.9712433
70.0;279.15;63.77934272;0.513430466;296.1458572
71.0;279.2605769;30.0;0.205942597;296.1752255
72.0;279.35;9.137323944;0.0;296.0344426
73.0;279.4;0.0;0.0;295.7685572
74.0;279.45;0.0;0.0;295.4963619
75.0;279.5;0.0;0.0;295.2870296
76.0;279.55;0.0;0.0;295.0748278
77.0;279.65;0.0;0.033161747;294.8687733
78.0;279.75;0.0;0.127832489;294.7339671
79.0;279.509375;0.0;0.0;294.5827386
80.0;279.25;0.0;0.0;294.3844887
81.0;279.278125;0.0;0.0;294.1965915
82.0;279.35;0.0;0.0;294.0224645
83.0;279.45;0.0;0.0;293.9276448
84.0;279.55;0.0;0.0;293.7934233
85.0;279.65;0.0;0.0;293.6638354
86.0;279.75;0.0;0.0;293.5405799
87.0;279.8175;0.0;0.0;293.4244842
88.0;279.85;0.0;0.0;293.3127969
89.0;279.8533333;0.0;0.0;293.2052736
90.0;279.75;0.0;0.0;293.0982546
91.0;279.5222222;0.0;0.020874583;293.0443451
92.0;279.25;0.0;0.055266525;292.9983855
93.0;278.9256944;0.0;0.10304886;292.9536652
94.0;278.65;0.0;0.164185301;292.9257629
95.0;278.575;0.0;0.232851548;292.9323454
96.0;278.55;0.0;0.297818789;292.9758115
97.0;278.4505682;0.0;0.347902023;293.0415449
98.0;278.35;0.0;0.37715188;293.1197164
99.0;278.5;0.0;0.382328401;293.2099464
100.0;278.65;0.0;0.359832981;293.3040816
101.0;278.2931818;0.0;0.308901726;293.367142
102.0;277.95;0.0;0.240606111;293.3888208
103.0;277.9;0.0;0.167875934;293.3851324
104.0;277.85;0.0;0.097520645;293.35015
105.0;277.8;0.0;0.039224779;293.2194675
106.0;277.75;0.0;0.024918646;293.1121867
107.0;277.540625;0.0;0.741626664;293.0959147
108.0;277.35;0.0;1.0;293.2502854
109.0;277.3739583;0.0;1.0;293.4899028
110.0;277.45;0.0;1.0;293.745484
111.0;277.5604167;0.0;1.0;294.0165381
112.0;277.65;0.0;1.0;294.2939477
113.0;277.7;0.0;1.0;294.5564005
114.0;277.75;0.0;1.0;294.8026319
115.0;277.8;0.0;1.0;295.0364897
116.0;277.85;0.0;1.0;295.2591621
117.0;277.8770833;0.0;0.956117752;295.4652873
118.0;277.75;0.0;0.851225313;295.6389387
119.0;276.6322917;0.0;0.695861144;295.7319794
120.0;275.15;0.0;0.516615285;295.7105253
121.0;274.1588942;0.0;0.349530389;295.6116691
122.0;273.55;0.0;0.215972471;295.4489995
123.0;273.4215745;0.0;0.134406087;295.2523701
124.0;273.45;0.0;0.113526543;295.0457892
125.0;273.5429688;0.0;0.155118823;294.8370455
126.0;273.65;0.0;0.259442357;294.6670271
127.0;273.8130208;0.0;0.0;294.4788508
128.0;273.95;0.0;0.0;294.2495966
129.0;273.8791667;0.0;0.0;294.0125817
130.0;273.75;0.0;0.0;293.7739697
131.0;273.7625;0.0;0.0;293.6148578
132.0;273.75;0.0;0.0;293.4220787
133.0;273.5473684;0.0;0.0;293.2314541
134.0;273.25;0.0;0.0;293.0378364
135.0;272.8251316;0.0;0.043329975;292.9104261
136.0;272.45;0.0;0.121572665;292.8027572
137.0;272.7091667;0.0;0.23112894;292.7317192
138.0;273.05;0.0;0.360165082;292.7168702
139.0;272.9948958;0.0;0.490846488;292.7409541
140.0;272.95;0.0;0.612356072;292.8098356
141.0;272.9505208;0.0;0.710961313;292.9087129
142.0;272.95;0.0;0.778403563;293.0268961
143.0;272.9;0.0;0.809425583;293.1538285
144.0;272.85;0.0;0.801930409;293.2852997
145.0;273.0604167;0.0;0.75476695;293.4030945
146.0;273.25;0.0;0.672948857;293.510676
147.0;273.2;0.0;0.559366992;293.5772717
148.0;273.15;0.0;0.427855678;293.5952974
149.0;273.1;0.0;0.293365187;293.5670944
150.0;273.05;0.0;0.169647013;293.4925491
151.0;273.4275;0.0;0.070609562;293.383281
152.0;273.85;0.0;0.006088672;293.2584202
153.0;273.8683333;0.0;0.0;293.0369995
154.0;273.85;0.0;0.044971181;292.8599126
155.0;273.8083333;0.0;0.840851743;292.8022165
156.0;273.75;0.0;1.0;292.9024831
157.0;273.4358333;0.0;1.0;293.0609129
158.0;273.25;0.0;1.0;293.2256781
159.0;273.5339583;0.0;1.0;293.4148533
160.0;273.85;16.06534091;1.0;293.6198102
161.0;274.0989583;65.0;1.0;293.8718536
162.0;274.35;138.7085078;1.0;294.2247996
163.0;274.65;220.0;1.0;294.6624486
164.0;274.95;315.4042335;1.0;295.1518249
165.0;275.0280449;398.0;0.974983727;295.6782453
166.0;275.05;403.8717103;0.79018912;296.144369
167.0;275.382967;362.0;0.468572225;296.4594789
168.0;275.65;321.3877075;0.059973072;296.5756451
169.0;275.5903361;276.0;0.0;296.4957146
170.0;275.45;222.0756579;0.0;296.3202249
171.0;275.2793067;163.0;0.0;296.1251386
172.0;275.05;66.48684211;0.0;295.8374013
173.0;274.4064286;0.0;0.0;295.3673572
174.0;273.75;0.0;0.0;294.9595762
175.0;273.5757143;0.0;0.0;294.6280374
176.0;273.65;0.0;0.0;294.3452498
177.0;273.9107143;0.0;0.0;294.1016287
178.0;274.15;0.0;0.0;293.8872609
179.0;274.2994048;0.0;0.0;293.7501581
180.0;274.45;0.0;0.0;293.5767881
181.0;274.6583333;0.0;0.0;293.4155045
182.0;274.85;0.0;0.0;293.2649549
183.0;274.8770833;0.0;0.0;293.1179969
184.0;274.85;0.0;0.016948824;293.068762
185.0;274.95625;0.0;0.043781958;293.0197742
186.0;275.05;0.0;0.085299085;292.9594836
187.0;274.58125;0.0;0.145468553;292.8968052
188.0;274.05;0.0;0.224560911;292.8400994
189.0;274.0642045;0.0;0.320366388;292.8280374
190.0;274.05;0.0;0.417558271;292.854996
191.0;273.85;0.0;0.504711527;292.9032848
192.0;273.65;0.0;0.57631164;292.9684019
193.0;273.4482955;0.0;0.627535214;293.0519642
194.0;273.35;0.0;0.652767857;293.1452564
195.0;273.515;0.0;0.64952634;293.2468465
196.0;273.75;0.0;0.615392867;293.3483599
197.0;273.9225;0.0;0.550809219;293.4321535
198.0;274.05;0.0;0.461973479;293.4871131
199.0;274.05625;0.0;0.358091586;293.5057411
200.0;274.05;0.0;0.250437839;293.4826022
201.0;274.1;0.0;0.151814127;293.4216448
202.0;274.15;0.0;0.07336856;293.3265208
203.0;274.2;0.0;0.725168523;293.2876185
204.0;274.25;0.0;1.0;293.3834604
205.0;274.334375;0.0;1.0;293.5566594
206.0;274.45;0.0;1.0;293.7535208
207.0;274.596875;0.0;1.0;293.9570944
208.0;274.75;0.0;1.0;294.1641452
209.0;274.8125;0.0;1.0;294.3697295
210.0;274.75;0.0;1.0;294.5617437
211.0;274.5416667;0.0;1.0;294.7362395
212.0;274.25;0.0;1.0;294.8948376
213.0;273.8074405;0.0;1.0;295.0312171
214.0;273.45;0.0;1.0;295.1451863
215.0;273.6477679;0.0;0.995745664;295.2571317
216.0;273.95;0.0;0.958008867;295.366884
217.0;273.990625;0.0;0.887456045;295.4617083
218.0;274.05;0.0;0.789202339;295.5334671
219.0;274.25625;0.0;0.670574284;295.5726351
220.0;274.45;0.0;0.541825369;295.5712394
221.0;274.4375;0.0;0.415523347;295.509711
222.0;274.45;0.0;0.310686479;295.4136595
223.0;274.6;0.0;0.0;295.2372195
224.0;274.75;0.0;0.0;294.9837623
225.0;274.9;0.0;0.0;294.7260853
226.0;275.05;0.0;0.0;294.4830561
227.0;275.0388889;0.0;0.0;294.2545392
228.0;274.95;0.0;0.0;294.0370116
229.0;275.0039683;0.0;0.0;293.8351845
230.0;275.05;0.0;0.0;293.6460686
231.0;274.8633929;0.0;0.0;293.4645272
232.0;274.65;0.0;0.0;293.2867148
233.0;274.7208333;0.0;0.0;293.1256553
234.0;274.75;0.0;0.015356393;293.0630172
235.0;274.5708333;0.0;0.044583142;292.9887172
236.0;274.35;0.0;0.096682971;292.894225
237.0;274.1;0.0;0.178140069;292.8259384
238.0;273.85;0.0;0.278772867;292.7947998
239.0;273.61875;0.0;0.386889868;292.7955891
240.0;273.45;0.0;0.493173656;292.8287782
241.0;273.4458333;0.0;0.587880754;292.8893616
242.0;273.55;0.0;0.663043087;292.975244
243.0;273.6778846;0.0;0.711175767;293.0872475
244.0;273.85;0.0;0.72440135;293.216019
245.0;274.2658654;0.0;0.698157065;293.348643
246.0;274.65;0.0;0.631932973;293.4749095
247.0;274.50625;0.0;0.528146796;293.5624376
248.0;274.35;0.0;0.400039112;293.5972497
249.0;274.45;0.0;0.264123602;293.5881896
250.0;274.55;0.0;0.13311973;293.5286074
251.0;274.65;0.0;0.02251663;293.4237036
252.0;274.75;0.0;0.0;293.2740249
253.0;274.7666667;0.0;0.0;293.0884145
254.0;274.75;0.0;0.027756182;292.9325482
255.0;274.795;0.0;0.100785032;292.8222509
256.0;274.85;0.0;0.204624617;292.7591428
257.0;274.9462879;0.0;0.325037197;292.7555956
258.0;275.05;0.0;0.443535892;292.8010344
259.0;274.4756993;0.0;0.545953627;292.8657337
260.0;273.85;0.0;0.627998551;292.9344776
261.0;274.3;0.0;0.689218086;293.0581993
262.0;274.75;0.0;0.710572194;293.2224898
263.0;274.5663462;0.0;0.68061073;293.3674496
264.0;274.45;0.0;0.608127875;293.4858365
265.0;274.55;0.0;0.50145759;293.5895316
266.0;274.65;0.0;0.364413361;293.6632722
267.0;274.75;0.0;0.206744674;293.6922481
268.0;274.85;0.0;0.042621456;293.6506323
269.0;274.6788462;0.0;0.0;293.4600358
270.0;274.45;0.0;0.0;293.2209165
271.0;274.6661538;0.0;0.0;293.0004271
272.0;274.85;0.0;0.055896336;292.8495012
273.0;274.6925;0.0;0.15359228;292.7417394
274.0;274.55;0.0;0.281458553;292.6752537
275.0;274.5;0.0;0.427206715;292.6619097
276.0;274.45;0.0;0.57430102;292.7040539
277.0;274.4259615;0.0;0.70597764;292.7979357
278.0;274.35;0.0;0.806902851;292.9268382
279.0;274.1615385;0.0;0.867406256;293.0761167
280.0;273.95;0.0;0.882107332;293.2206211
281.0;273.75;0.0;0.853695797;293.362723
282.0;273.55;0.0;0.782773788;293.4887731
283.0;273.5333333;0.0;0.674839354;293.5847391
284.0;273.55;0.0;0.539619329;293.6401598
285.0;273.3866667;0.0;0.389800362;293.6353003
286.0;273.15;0.0;0.244453252;293.5732761
287.0;272.8514286;0.0;0.120571616;293.4573598
288.0;272.55;0.0;0.034159481;293.297721
289.0;272.2754464;0.0;0.0;293.0904609
290.0;272.05;0.0;0.028224727;292.8834035
291.0;272.040625;0.0;0.118556554;292.7151579
292.0;272.05;0.0;0.257421446;292.5926242
293.0;271.9;0.0;0.430760871;292.5233152
294.0;271.75;0.0;0.622231776;292.5166147
295.0;271.6;0.0;0.812582405;292.5681766
296.0;271.45;0.0;0.984551315;292.6598077
297.0;271.4335938;0.0;1.0;292.7260487
298.0;271.45;0.0;1.0;292.8529509
299.0;270.9451563;0.0;1.0;292.966275
300.0;270.55;0.0;1.0;293.0561316
301.0;270.7263636;0.0;1.0;293.1527058
302.0;270.95;14.09141791;0.994359552;293.2620213
303.0;271.1873864;42.0;0.955287395;293.4043785
304.0;271.45;128.8009231;0.871855978;293.605473
305.0;272.1575;211.0;0.725159355;293.9096503
306.0;272.85;121.379448;0.482055403;294.1391936
307.0;272.8638889;20.0;0.173820143;294.0977458
308.0;272.85;37.02034584;0.0;293.9533546
309.0;273.1277778;48.0;0.0;293.7927885
310.0;273.35;19.70786517;0.0;293.5940898
311.0;273.4037879;0.0;0.0;293.359648
312.0;273.45;0.0;0.0;293.1364412
313.0;273.6295455;0.0;0.015227976;293.0024757
314.0;273.65;0.0;0.066183557;292.9052485
315.0;273.4;0.0;0.144470373;292.8074669
316.0;273.15;0.0;0.252119391;292.7160323
317.0;272.875;0.0;0.386881418;292.6122761
318.0;272.65;0.0;0.553386388;292.5696838
319.0;272.575;0.0;0.729610851;292.5969733
320.0;272.55;0.0;0.894154377;292.6853
321.0;272.5;0.0;1.0;292.8162993
322.0;272.45;0.0;1.0;292.9663481
323.0;272.4;0.0;1.0;293.1765963
324.0;272.35;0.0;0.981508717;293.3362585
325.0;272.3;0.0;0.917648038;293.4695846
326.0;272.25;0.0;0.815106359;293.5694119
327.0;272.2333333;0.0;0.684291427;293.6342569
328.0;272.25;0.0;0.535772097;293.6562928
329.0;272.3041667;0.0;0.382782473;293.62993
330.0;272.35;0.0;0.240121606;293.5566021
331.0;272.3;0.0;0.121807385;293.4351052
332.0;272.25;0.0;0.042350663;293.276209
333.0;272.25;0.0;0.012432762;293.0992678
334.0;272.25;0.0;0.036499477;292.9225427
335.0;272.25;0.0;0.113572924;292.7664566
336.0;272.25;0.0;0.236440233;292.6501013
337.0;272.2875;0.0;0.392227611;292.5822862
338.0;272.35;0.0;0.56593249;292.572155
339.0;272.4;0.0;0.739792549;292.6216805
340.0;272.45;0.0;0.895812115;292.7251883
341.0;272.5625;0.0;1.0;292.8699284
342.0;272.65;0.0;1.0;293.0365126
343.0;272.4785714;0.0;1.0;293.1986341
344.0;272.25;0.0;0.977303697;293.3412629
345.0;272.1401786;0.0;0.9127934;293.4022065
346.0;272.05;0.0;0.834084255;293.4781311
347.0;271.98125;0.0;1.0;293.5496172
348.0;271.95;0.0;1.0;293.6350194
349.0;271.975;0.0;1.0;293.7279283
350.0;272.05;0.0;1.0;293.8326891
351.0;272.15;0.0;1.0;293.9385927
352.0;272.25;0.0;1.0;294.0322802
353.0;272.35;0.0;1.0;294.1331424
354.0;272.45;0.0;1.0;294.2414203
355.0;272.43;0.0;1.0;294.3491763
356.0;272.35;0.0;1.0;294.453462
357.0;272.3366667;0.0;1.0;294.5565725
358.0;272.35;0.0;1.0;294.6589057
359.0;272.45;0.0;1.0;294.752833
360.0;272.55;0.0;1.0;294.8372738
361.0;272.5520833;0.0;1.0;294.9176928
362.0;272.55;0.0;1.0;294.9923496
363.0;272.61875;0.0;1.0;295.0666659
364.0;272.65;0.0;1.0;295.1375816
365.0;272.6;0.0;1.0;295.1801982
366.0;272.55;0.0;0.988809708;295.2263178
367.0;272.5;0.0;0.263608386;295.1954938
368.0;272.45;0.0;0.0;294.9915917
369.0;272.3875;0.0;0.0;294.6937063
370.0;272.35;0.0;0.0;294.385603
371.0;272.35;0.0;0.0;294.1535521
372.0;272.35;0.0;0.0;293.8977775
373.0;272.35;0.0;0.0;293.6543105
374.0;272.35;0.0;0.0;293.4237178
375.0;272.4125;0.0;0.0;293.2070552
376.0;272.45;0.0;0.0;293.0014862
377.0;272.4;0.0;0.054832589;292.9097689
378.0;272.35;0.0;0.131487801;292.8346253
379.0;272.3;0.0;0.229857378;292.7672209
380.0;272.25;0.0;0.348061318;292.7294158
381.0;272.24375;0.0;0.476126838;292.7293114
382.0;272.25;0.0;0.602338638;292.769261
383.0;272.2;0.0;0.714562844;292.845656
384.0;272.15;0.0;0.80204629;292.9545573
385.0;272.15;0.0;0.855234045;293.0828558
386.0;272.15;0.0;0.868962387;293.2164121
387.0;272.09375;0.0;0.842360933;293.3436136
388.0;272.05;0.0;0.777916787;293.4521902
389.0;272.05;0.0;0.681830894;293.533621
390.0;272.05;0.0;0.562673039;293.5789622
391.0;272.05;0.0;0.431717322;293.5823752
392.0;272.05;0.0;0.301834115;293.5416887
393.0;272.00625;0.0;0.186361841;293.3995888
394.0;271.95;0.0;0.118590181;293.2687119
395.0;271.99375;0.0;0.789520458;293.1951062
396.0;272.05;0.0;1.0;293.2423939
397.0;272.0;0.0;1.0;293.3529751
398.0;271.85;0.0;1.0;293.4787224
399.0;271.5583333;0.0;1.0;293.5978704
400.0;271.25;0.0;1.0;293.705109
401.0;271.0322917;0.0;1.0;293.8119807
402.0;270.95;0.0;1.0;293.92445
403.0;271.0239583;0.0;1.0;294.0587082
404.0;271.15;0.0;1.0;294.1989778
405.0;271.3020833;0.0;1.0;294.3355555
406.0;271.45;0.0;1.0;294.4635261
407.0;271.5666667;0.0;1.0;294.5894878
408.0;271.65;0.0;1.0;294.7164538
409.0;271.6616667;0.0;1.0;294.8361329
410.0;271.65;0.0;1.0;294.9434845
411.0;271.7522222;0.0;1.0;295.0497458
412.0;271.85;0.0;1.0;295.1417602
413.0;271.5402778;0.0;0.997871213;295.1432004
414.0;271.25;0.0;0.999839083;295.1337466
415.0;271.3;0.0;0.305187782;295.077127
416.0;271.35;0.0;0.0;294.8709154
417.0;271.4;0.0;0.0;294.5713443
418.0;271.45;0.0;0.0;294.2639122
419.0;271.3625;0.0;0.0;294.0237093
420.0;271.25;0.0;0.0;293.7497165
421.0;271.3625;0.0;0.0;293.4989103
422.0;271.45;0.0;0.0;293.270953
423.0;271.4;0.0;0.0;293.0532049
424.0;271.35;0.0;0.039925923;292.9387285
425.0;271.3;0.0;0.109031203;292.8415409
426.0;271.25;0.0;0.206428323;292.7540273
427.0;271.0275;0.0;0.329595817;292.6870865
428.0;270.85;0.0;0.471816923;292.6565776
429.0;271.0322222;0.0;0.621369097;292.6806506
430.0;271.25;0.0;0.760970263;292.7545739
431.0;271.3402778;0.0;0.875901914;292.8648083
432.0;271.45;0.0;0.955947689;293.0049341
433.0;271.6;0.0;0.992461188;293.1596025
434.0;271.75;0.0;0.981847002;293.3158812
435.0;271.9;0.0;0.924268715;293.46308
436.0;272.05;0.0;0.822984766;293.5872819
437.0;272.3041667;0.0;0.685590113;293.6782465
438.0;272.65;0.0;0.522567948;293.7295729
439.0;273.0833333;0.0;0.346129749;293.7317667
440.0;273.45;0.0;0.171490041;293.6776813
441.0;273.565625;0.0;0.015889921;293.5028816
442.0;273.65;0.0;0.0;293.312297
443.0;273.7885417;0.0;0.66084014;293.1942987
444.0;273.95;0.0;1.0;293.2376517
445.0;274.175;0.0;1.0;293.3818699
446.0;274.45;0.0;1.0;293.5630126
447.0;274.7958333;0.0;1.0;293.7583052
448.0;275.15;0.0;1.0;293.9630426
449.0;275.3675;0.0;1.0;294.169427
450.0;275.45;0.0;1.0;294.3705443
451.0;275.2807143;0.0;1.0;294.5558794
452.0;275.15;0.0;1.0;294.7253857
453.0;275.2799107;0.0;1.0;294.8885561
454.0;275.45;0.0;1.0;295.0405595
455.0;275.621875;0.0;1.0;295.1929478
456.0;275.85;0.0;0.979496236;295.3453776
457.0;276.15;0.0;0.913261461;295.4847009
458.0;276.45;0.0;0.805885029;295.5980952
459.0;276.75;0.0;0.665786769;295.6795821
460.0;277.05;0.0;0.502837793;295.7149123
461.0;277.35;0.0;0.331597596;295.6713863
462.0;277.65;0.0;0.17735802;295.5720978
463.0;277.91;0.0;0.0;295.3815968
464.0;278.15;0.0;0.0;295.1253088
465.0;278.415;0.0;0.0;294.8763657
466.0;278.75;0.0;0.0;294.6498478
467.0;279.2204545;0.0;0.0;294.5121032
468.0;279.75;0.0;0.0;294.3518577
469.0;280.3357955;0.0;0.0;294.2099766
470.0;280.85;0.0;0.0;294.0845385
471.0;281.0882813;0.0;0.0;293.9626235
472.0;281.25;0.0;0.0;293.8433373
473.0;281.5210938;0.0;0.0;293.7349759
474.0;281.75;0.0;0.0;293.6340552
475.0;281.6650568;0.0;0.0;293.5280085
476.0;281.35;0.0;0.0;293.4094237
477.0;280.9984848;0.0;0.0;293.2865808
478.0;280.65;0.0;0.0;293.1636412
479.0;280.3583333;0.0;0.002054624;293.0448012
480.0;280.15;0.0;0.039556278;293.0277382
481.0;280.1928571;0.0;0.077087975;293.0258324
482.0;280.25;0.0;0.114433531;293.0253072
483.0;280.1015873;0.0;0.151867624;293.0281353
484.0;279.95;0.0;0.188285616;293.0404616
485.0;279.8274306;0.0;0.220530837;293.0647915
486.0;279.75;0.0;0.244876885;293.1016433
487.0;279.8648438;0.0;0.257541314;293.1514285
488.0;280.05;0.0;0.254623488;293.2098825
489.0;280.1015625;0.0;0.233736033;293.1996112
490.0;280.05;0.0;0.219366256;293.2247866
491.0;279.5065717;0.0;0.895671514;293.3210039
492.0;278.95;0.0;1.0;293.5367058
493.0;278.9462185;0.0;1.0;293.8143774
494.0;279.15;0.0;1.0;294.1191471
495.0;279.5964286;0.0;1.0;294.436918
496.0;279.95;0.0;1.0;294.75265
497.0;279.95;0.0;1.0;295.05029
498.0;279.95;0.0;1.0;295.3323717
499.0;280.05;0.0;0.931184398;295.6033782
500.0;280.15;0.0;0.7816206;295.8383359
501.0;280.25;0.0;0.563371934;296.0076048
502.0;280.35;52.90398551;0.297627051;296.1227689
503.0;280.625;145.0;3.82e-05;296.2186982
504.0;280.85;231.8682748;0.0;296.2366459
505.0;280.85;318.0;0.0;296.2313861
506.0;280.85;340.5446949;0.0;296.2170477
507.0;280.85;291.0;0.0;296.1572048
508.0;280.85;128.6830448;0.0;296.0132579
509.0;280.6338235;0.0;0.0;295.6502789
510.0;280.25;0.0;0.0;295.3170854
511.0;279.7745098;0.0;0.0;295.0422196
512.0;279.45;0.0;0.0;294.7987991
513.0;279.5578829;0.0;0.0;294.5942513
514.0;279.75;0.0;0.0;294.4182232
515.0;279.8680695;0.0;0.0;294.3227371
516.0;279.95;0.0;0.0;294.1874978
517.0;278.7587698;0.0;0.0;294.025298
518.0;277.55;0.0;0.0;293.8240958
519.0;278.035603;0.0;0.0;293.6871148
520.0;278.55;0.0;0.0;293.5879508
521.0;278.6296748;0.0;0.0;293.4802694
522.0;278.55;0.0;0.0;293.3658995
523.0;278.1805556;0.0;0.0;293.2416422
524.0;277.85;0.0;0.0;293.1139393
525.0;277.7517361;0.0;0.017203352;293.1000332
526.0;277.65;0.0;0.03288869;293.075971
527.0;277.421875;0.0;0.05630051;293.0238348
528.0;277.25;0.0;0.096756892;292.9729229
529.0;277.2;0.0;0.152425614;292.9428947
530.0;277.15;0.0;0.2160586;292.9375254
531.0;277.1;0.0;0.28006944;292.9553832
532.0;277.05;0.0;0.337561608;292.9931992
533.0;277.10625;0.0;0.382711041;293.054315
534.0;277.15;0.0;0.408360765;293.1325031
535.0;276.9633929;0.0;0.409700426;293.2072245
536.0;276.75;0.0;0.388796997;293.2682409
537.0;276.6511905;0.0;0.350273892;293.3150806
538.0;276.55;0.0;0.29840773;293.3412877
539.0;276.35;0.0;0.939711073;293.4239417
540.0;276.15;0.0;1.0;293.6125949
541.0;276.1033333;0.0;1.0;293.8407916
542.0;276.15;37.45;1.0;294.1006336
543.0;276.2675;107.0;1.0;294.4313959
544.0;276.55;225.2329502;1.0;294.8528124
545.0;277.2694444;321.0;1.0;295.4135457
546.0;278.05;236.2469141;0.892899621;295.8900048
547.0;278.5263889;107.0;0.647075223;296.1496431
548.0;278.75;58.23025659;0.334200395;296.2458946
549.0;278.75;47.0;0.000619446;296.1801433
550.0;278.75;250.0356522;0.0;296.1152378
551.0;278.75;443.0;0.0;296.2790125
552.0;278.75;217.8042269;0.0;296.2509272
553.0;278.88125;0.0;0.0;295.8828557
554.0;279.05;0.0;0.0;295.5841433
555.0;279.11875;0.0;0.0;295.3618441
556.0;279.15;0.0;0.0;295.1646298
557.0;279.15;0.0;0.005471761;294.9281266
558.0;279.15;0.0;0.083858945;294.8077449
559.0;279.15;0.0;0.0;294.6944496
560.0;279.15;0.0;0.0;294.5412922
561.0;279.0;0.0;0.0;294.3788991
562.0;278.85;0.0;0.0;294.2131309
563.0;278.85;0.0;0.0;294.0603856
564.0;278.85;0.0;0.0;293.9183786
565.0;278.85;0.0;0.0;293.7850082
566.0;278.85;0.0;0.0;293.6602059
567.0;278.9;0.0;0.0;293.5421165
568.0;278.95;0.0;0.0;293.427549
569.0;278.9175;0.0;0.0;293.3124578
570.0;278.85;0.0;0.0;293.1967903
571.0;278.745;0.0;0.0;293.0845508
572.0;278.65;0.0;0.025246743;293.0325345
573.0;278.6875;0.0;0.063087197;293.001839
574.0;278.75;0.0;0.109070272;292.9825789
575.0;278.7275;0.0;0.160259618;292.9781253
576.0;278.65;0.0;0.21204472;292.9917226
577.0;278.4638462;0.0;0.258848089;293.0219828
578.0;278.25;0.0;0.295740244;293.0653657
579.0;278.1242788;0.0;0.318961387;293.1205017
580.0;278.15;0.0;0.32505408;293.1851059
581.0;278.4737981;0.0;0.311292113;293.2549864
582.0;279.05;0.0;0.276302179;293.3280246
583.0;279.7489698;0.0;0.219242895;293.3973736
584.0;280.45;0.0;0.141563358;293.4483888
585.0;281.1366071;0.0;0.049495948;293.4665133
586.0;281.55;0.0;0.0;293.4260589
587.0;281.65;0.0;0.0;293.3325419
588.0;281.75;0.0;0.0;293.2220222
589.0;281.875;0.0;0.0;293.11255
